20190110	10.122.61.238	N	118018	3662946007999
20190111	10.122.61.238	N	122166	3727816179787
20190112	10.122.61.238	N	105566	3974364221017
20190113	10.122.61.238	N	100282	3550692537006
20190114	10.122.61.238	N	116095	3590751761023
20190115	10.122.61.238	N	117525	2889578875863
20190116	10.122.61.238	N	131575	3498370113037
20190117	10.122.61.238	N	127616	3579964428400
20190118	10.122.61.238	N	123926	3872932329537
20190119	10.122.61.238	N	95740	3790853407665
20190120	10.122.61.238	N	85884	3361967735144
20181221	10.130.59.2	N	11577	200845859524
20181222	10.130.59.2	N	17809	367291378012
20181223	10.130.59.2	N	16084	357798798491
20181224	10.130.59.2	N	15813	408678080182
20181225	10.130.59.2	N	15514	363628906224
20181226	10.130.59.2	N	17032	346486674471
20181227	10.130.59.2	N	17707	401748205656
20181228	10.130.59.2	N	16792	369355361158
20181229	10.130.59.2	N	15216	365465052451
20181230	10.130.59.2	N	15107	368346028972
20181231	10.130.59.2	N	16394	364769969782
20190101	10.130.59.2	N	13589	330574054298
20190102	10.130.59.2	N	15529	341411745801
20190103	10.130.59.2	N	16472	336902081384
20190104	10.130.59.2	N	17893	352956137490
20190105	10.130.59.2	N	16981	355620633263
20190106	10.130.59.2	N	15309	394537817780
20190107	10.130.59.2	N	18219	319471546424
20190108	10.130.59.2	N	18887	374487750384
20190109	10.130.59.2	N	18130	370095615730
20190110	10.130.59.2	N	17762	385263766028
20190111	10.130.59.2	N	17633	397940668843
20190112	10.130.59.2	N	14805	463823125840
20190113	10.130.59.2	N	14339	367059778930
20190114	10.130.59.2	N	16527	377706300789
20190115	10.130.59.2	N	16976	299869677210
20190116	10.130.59.2	N	18220	339433456044
20190117	10.130.59.2	N	18006	344305700313
20190118	10.130.59.2	N	18680	368499778526
20190119	10.130.59.2	N	14236	388226067032
20190120	10.130.59.2	N	13894	323888538650
20181221	10.136.59.2	N	69527	988288253293
20181222	10.136.59.2	N	109844	1798473232763
20181223	10.136.59.2	N	106029	1761486777933
20181224	10.136.59.2	N	104392	1704244126175
20181225	10.136.59.2	N	104743	1796439974253
